-26560,-1460,856,-32768,-32768,-32768,-32768,-3592,4492,-11212,-32768,-32768,-32768,-8404,3408,76,-4012,-32768,-25316,-4204
32767,-2078,-1588,-23993,-32768,22358,32767,14120,20602,-12603,-32768,-32768,32767,32767,-9063,434,-13346,-32768,32767,32767
-32768,-32768,32767,32767,704,12396,-32768,-32768,-4354,32767,32767,-25025,32767,-32768,-32768,32767,32767,-1453,29359,-13976
-17085,-32768,20537,32767,-9471,-26742,7329,-26049,32767,32767,-7685,-17205,-177,6292,10494,-1248,32767,-17835,-4575,-17605
2,103,205,307,409,511,612,714,816,918,1020,1122,1223,1325,1427,1528,1631,1732,1835,1936
4300,4968,-19096,-32768,-7340,10040,32767,14636,-22048,-32768,-29788,18448,32767,19504,-16352,-32768,-28056,6412,22016,32767
26224,16604,1452,-3744,22540,22744,32767,26236,32316,-21784,12860,32220,32767,31204,32767,-9460,26028,32767,32767,24912
1860,-2176,-13504,-32768,-27752,-4892,10008,780,-16004,-32768,-16636,-3988,14316,-5824,-28368,-32768,-16532,-4416,10868,-11468
9293,-29202,-32768,32767,32767,-1406,-23428,11089,-32768,-32768,32767,15253,13293,-3167,-32768,-32768,32767,21655,-3133,32767
14087,13321,-17578,-18991,-32768,-32768,-23258,32767,32283,-1251,-11145,-32768,-16189,32767,32767,11414,-21565,-32768,-32768,32767
2702,28816,14278,3627,-3570,-4773,28534,32767,962,-27304,-32768,-30939,32767,32767,-3705,-32768,-15500,-32768,4562,32767
2,104,206,307,410,511,614,715,816,919,1020,1123,1224,1326,1428,1529,1631,1733,1835,1937
-32768,-32768,-27624,7336,32767,-18040,-32768,-23148,-32768,5544,32767,22208,-32768,-26808,-32768,-6012,1140,30504,-10528,-32768
9860,-14336,29044,20128,32767,32767,32767,-32768,28460,24416,32767,32767,19216,-32768,24368,32767,32767,25692,32767,18632
-16332,-23788,-8644,316,12292,-4480,-30944,-32768,-12152,688,19968,-26412,-32768,-32768,-15392,-2184,9224,-10360,-12256,-28916
-32768,32767,32767,3776,-25217,-27990,-32768,-3685,32767,32767,-25280,32767,-32768,-26488,32767,32767,15986,32767,-32768,-32768
7621,-575,-11065,-32023,30573,32767,13394,-1483,9146,-32768,-32768,32767,-26898,9534,12283,-32768,-32768,32767,24483,14072
8621,-30488,-32768,-32768,14153,32767,9744,-32768,-24508,-25335,32767,32767,-13924,451,-20924,-23429,-6650,18886,22005,-14251
2,103,206,307,409,511,613,715,816,918,1020,1122,1223,1326,1427,1530,1631,1732,1835,1936
-17632,15904,32767,1852,-32768,-32768,-23768,-2064,8112,32767,-2240,-31700,-32768,-9084,6784,32767,15844,-10640,-27580,-20112
32767,18696,32767,32767,24180,-20220,7692,32767,26504,25040,32767,26524,-1076,25948,32767,32767,32767,32767,13716,32767
-11940,1356,15708,-916,-15364,-28668,-22844,-9036,5324,-456,-6796,-14244,-32768,-25668,-16448,19080,-14432,-20920,-32768,-32768
32767,1266,-12842,1534,-32768,-27438,32767,32131,10986,10642,-26320,-32768,29624,32767,32767,-32768,4263,-32768,-26355,32767
-31866,-32768,9994,32767,-11727,11248,-7731,-32768,-32768,32767,32767,8936,-5710,-27779,-32768,-32617,32767,32767,-14463,-12226
-32768,-32768,23557,32767,-13600,-13188,-9957,-32768,-18393,30380,32767,3896,-1200,-32768,-32768,32767,32767,-6684,-13098,-20040
2,105,206,308,410,511,614,715,818,919,1020,1123,1224,1327,1428,1530,1632,1733,1835,1937
30220,32767,3428,-25308,-15908,-244,19320,32767,12424,-12524,-18852,-23664,11828,25308,32767,3960,-27252,-32768,280,20616
32767,16884,32767,17160,-9052,32767,31496,32767,32767,32767,-7744,32767,32767,32767,25852,32767,18396,19504,29168,32767
-7764,-2420,-19952,-32768,-32768,-32768,-10916,10580,-24908,-32768,-32768,-32768,-29716,-12644,-3300,-31424,-32768,-32768,-29620,-16308
8195,21289,-32689,-32768,32767,32767,21478,-32768,-32768,-32768,-7237,32767,32767,17233,10033,-32768,-32768,32767,32767,10345
-32768,32767,32767,-25014,31355,-32768,-32768,-10835,32767,27892,-16503,-21014,-32768,-32768,32767,32767,-17082,3243,-32768,-32768
-21547,22593,32767,-9641,3091,20911,-18447,22287,32767,-20790,-15397,13265,-28685,-21064,19973,26323,-2992,7958,-20443,-32768
2,104,206,308,410,511,613,715,817,919,1021,1122,1224,1326,1427,1530,1631,1734,1835,1936
15176,-14144,-25960,-18596,14580,27456,32767,4416,-21572,-20700,-10392,17992,32767,11260,-3816,-17352,-32768,15340,24968,32767
32767,32767,5656,32767,32767,32148,31496,32767,17280,16420,32767,29144,32767,32767,32767,8692,32767,32767,27392,26492
-32768,-32676,-32768,-32768,-32768,-1156,-7480,-27524,-32768,-32768,-22592,-5264,13488,-20688,-26672,-32768,-32768,-32768,-11668,-3208
-7787,-32768,-32768,32767,32767,4122,-12887,-32768,-32768,32767,32767,9439,-32108,-7232,-32768,-31670,32767,32767,6768,2628
32767,21263,7748,-27513,-32768,-32768,32767,32767,-1080,-27873,-32768,-32768,-32768,32767,32767,17288,-2638,-32768,-32768,32767
26283,-1941,-18937,10390,-10504,-17193,13912,18460,-7581,-6193,-22926,-32768,32767,32767,-15122,-32768,20135,-13110,-13421,23284
1,103,204,307,408,510,612,713,816,917,1020,1121,1223,1325,1426,1528,1630,1732,1834,1936
-13936,-4504,-6188,29436,32767,30628,-3484,-27732,-19592,18612,32767,32767,540,-13272,-24924,9056,32767,32767,1576,-22964
32767,1668,32767,32767,32767,32767,32767,24408,32767,32767,32767,32767,32767,24944,29496,32767,32767,32767,32767,30884
-32768,-32768,-32768,-28196,17012,-32768,-32768,-32768,-32768,-27868,-9116,-26232,-32184,-32768,-32768,-32768,-5324,-12740,-19836,-32768
-32768,26791,32767,32767,-32768,-6641,-32768,-32768,32767,32767,11601,32767,-32768,-32768,32767,32767,13523,-9448,1732,-32768
32767,-1901,-32768,-32768,-32768,32767,22587,5744,56,-32768,-32768,32767,32767,-7574,225,-32768,-32768,32767,32767,4375
-29269,-17868,-3151,-25724,32767,32767,3270,-5470,32286,-7009,-4666,15085,-966,-1181,18936,-4257,-4805,17730,32767,-18457
1,104,205,307,409,511,613,714,816,918,1020,1122,1224,1325,1428,1529,1630,1733,1834,1937
-26760,29348,32767,24788,8772,-27200,-26220,3496,32767,32767,3412,-19556,-12944,-32768,-13700,32767,14060,-31968,-17312,-32768
32767,32767,32767,30548,32767,6720,23496,32767,32767,32767,32767,32767,-10316,26844,32767,32767,32767,25876,-32768,32767
-32768,-26528,9676,-28832,-32768,-32768,-32768,-31560,-12600,-12080,-23728,-32768,-32768,-32768,-10252,8320,-20628,-32768,-32768,-32768
32767,31733,-4015,-21630,-32768,-32768,32767,32767,10049,-9719,-15519,-32768,32767,32767,32767,-20480,-21209,-32768,-16826,32767
-25637,-32768,-32768,32767,32767,2657,9094,-32768,-32768,32767,32767,-4617,32767,1369,-20965,-32768,32767,953,19770,-11658
-11030,-20159,6903,10525,-32768,-2059,775,-5268,700,6287,23580,-26067,-6597,-7512,-22544,28123,32767,2285,2791,-14286
2,103,205,307,408,511,612,715,816,917,1020,1121,1224,1325,1427,1529,1630,1732,1834,1936
-3164,28660,-2768,-22664,-32768,-11660,2624,30164,31740,-31876,-32768,-20984,-3616,8364,28180,3812,-16276,-32768,-13276,5736
29840,7400,32767,15700,6060,32767,28312,24068,32767,32767,-27640,29784,28172,22400,16428,32767,15704,14188,32767,32364
-652,-380,-32768,-32768,-32768,-32552,-10716,14236,-4728,-32768,-32768,-32768,-23304,-7812,-804,-32768,-32768,-32768,-28676,-13240
17559,-32768,-32768,-32768,32767,32767,29860,-1226,6150,-32768,-29690,32767,29252,32688,-15493,-32768,-32768,32767,32767,29965
-21385,32228,32767,-10218,24176,-32768,-15717,-25644,32767,32767,32767,-19714,-24024,-24427,32767,32767,-23969,17138,-32768,-29247
-30041,31908,29425,-13174,-2233,-32768,-32768,26892,32767,-6958,-31385,-10838,-32768,-32768,32767,22952,9122,6499,-11882,-32768
3,104,206,308,409,511,613,715,817,919,1020,1122,1224,1326,1428,1529,1632,1733,1834,1937
28776,-1652,-20224,-28832,4316,12332,-28412,-16300,12840,-9532,-31196,4044,17776,-972,-30992,15696,15628,-5364,-27580,13764
9916,30900,-8068,15816,9868,11820,2752,4700,1036,-1568,-4436,5560,3172,-4880,-18976,8420,-608,40,-8032,-10220
6164,-30668,-32768,-32768,-2032,4196,-20168,-13392,5524,-12924,-32768,-2368,6028,-1444,-28184,7328,4808,-10020,-32768,3800
10050,-32768,-30668,28725,32767,16706,12343,-17057,-29536,-11822,4469,30176,6310,10170,203,27959,-16652,-6554,-16863,7489
14047,32767,1469,3814,-25715,-18000,7639,20621,-4716,31696,-7381,-28827,-9497,15238,3712,-25533,10259,30867,5582,-18824
32767,5002,-7903,9910,-6688,-11222,-32473,14342,7714,-1700,671,762,-22109,-10033,5268,22838,3096,-4096,9795,6639
